school_id,pct_proficient_math,pct_proficient_reading,pct_white,pct_black,pct_asian,pct_hispanic,pct_amerindian,pct_nativehawaii,pct_tworaces
10102000379,12,52,92.9245,0.7075,0.4717,5.6604,0.2358,0,0
10102000380,17,57.000001,83.2861,7.0822,0.2833,8.4986,0.2833,0,0.5666
10102000381,17,71.999996,93.9394,0.9091,0.9091,3.3333,0.6061,0,0.303
10102000385,17,52.000001,94.152,0.5848,0,4.386,0.5848,0,0.2924
10102000387,17,62,93.5714,0.8929,0.5357,3.5714,0.7143,0,0.7143
10105000389,17.000001,57,71.5618,24.4755,0.4662,1.3986,0,0,2.0979
10105000390,31.999999,71.999998,90.3465,7.1782,0,2.2277,0,0,0.2475
10108000394,12,47,49.8134,35.0746,1.306,10.8209,0.3731,0.9328,1.6791
10111000397,7.5,52,42.959,55.7932,0,0.3565,0,0,0.8913
10111000406,2.5,32,0.5181,99.4819,0,0,0,0,0
10114001860,7.496296,32,34.8231,0.3724,0,57.3557,7.2626,0,0.1862
10117000426,20.999999,51.000001,43.4507,35.9155,1.7606,17.4648,0.1408,0,1.2676
10117000429,22.000001,56.999998,48.5981,31.4642,1.0384,17.4455,0.4154,0.1038,0.9346
10120000148,17,52,47.0588,48.1146,0.905,3.0166,0.4525,0,0.4525
10123000445,16,55,35.697,59.0653,0.7252,3.4649,0.0806,0,0.967
10123001501,17,57.000001,44.7833,47.6726,1.9262,4.1734,0.1605,0,1.2841
10126000461,15.000001,34.499998,46.9841,45.7143,0,4.4444,0.3175,0,2.5397
10129000463,22,72,84.9576,13.3475,0,0.4237,0.6356,0,0.6356
10129000465,12,52.000001,88.6869,8.2828,0.404,1.2121,0,0.202,1.2121
10129000468,16.999999,52.000002,50.414,41.3063,1.4719,4.3238,0.368,0.184,1.9319
10129000471,27.000001,71.999999,64.3788,30.2346,1.1295,2.2589,0.1738,0.0869,1.7376
10132000476,29.999999,66,65.7724,20.3978,1.6651,8.2794,0.555,0.3238,3.0065
10135000484,2.503876,37,15.2047,74.269,0.5848,0.5848,8.9669,0,0.3899
10135000487,26.999999,81.999997,76.5376,15.4897,0,1.139,6.6059,0,0.2278
10135000492,17,56.999999,66.9975,29.2804,0,1.2407,1.737,0,0.7444
10138000498,22.000001,76.999999,97.9104,1.194,0.8955,0,0,0,0
10138000505,27.000001,62,94.197,0.5398,0.5398,4.4534,0.135,0.135,0
10138000506,22.000001,61.999997,92.1525,3.6996,1.4574,2.2422,0.1121,0.1121,0.2242
10138000507,17,56.999998,95.6298,0.7712,0,3.3419,0,0,0.2571
10138001662,17,61.999999,98.3133,0.7229,0,0.4819,0,0,0.4819
10141000511,12,46.999998,41.0428,54.2781,0.9358,3.2086,0,0,0.5348
10144000516,2.49635,22,0.4678,98.2456,0,1.2865,0,0,0
10147000521,15,54.48889,95.1673,4.0892,0,0.3717,0,0,0.3717
10147001787,22,66.999999,71.659,27.1889,0.4608,0.4608,0,0,0.2304
10153000528,21,65.000002,59.3718,31.5096,1.3171,6.079,0,0,1.7224
10156000538,17,51.999999,62.1993,4.9255,0.2291,29.6678,0,0,2.9782
10159000544,14.999999,54.500001,95.6522,0,0,2.4457,0,0,1.9022
10159001869,5,64.488371,70.8197,1.6393,0.3279,26.5574,0.3279,0,0.3279
10162001824,14,50,38.6971,51.0098,1.3029,7.8176,0.2606,0,0.9121
10164000567,27,61.999998,83.8235,12.9412,0.2941,0.8824,0.5882,0,1.4706
10166000570,5,44.499999,74.2991,18.6916,0,4.2056,0.9346,0,1.8692
10166000571,24.5,54.500001,77.8261,15.6522,0,6.5217,0,0,0
10166001519,22.000001,56.999999,80.5774,11.811,0.5249,6.2992,0,0,0.7874
10168000576,7.5,32,0,98.9822,0.5089,0,0,0,0.5089
10169000582,27.000001,67.000002,79.5571,8.8586,1.7036,5.1107,0.3407,0.1704,4.2589
10171000588,12,51.999999,66.9159,30.0935,0,1.8692,0.3738,0,0.7477
10171002162,2.5,41.999998,1.1494,98.5632,0,0,0,0,0.2874
10172000594,22,77,88.499,1.7544,0.7797,7.2125,0.3899,0,1.3645
10173000599,37.000001,77.000002,90.8524,6.1331,0.8316,1.2474,0.5198,0.104,0.3119
10174000600,2.492958,37.000001,31.4634,64.6341,0.4878,1.7073,0,0,1.7073
10174000604,17,56.999999,76.0705,20.1511,1.0076,2.0151,0,0,0.7557
10176000608,47.000001,71.999998,58.8235,27.6923,3.4389,8.5973,0.0905,0.2715,1.086
10177000611,17,51.999999,72.8933,22.8933,0.2809,1.8258,0.2809,0,1.8258
10177000614,5,44.489794,51.632,41.8398,0,5.0445,0.5935,0,0.8902
10177000615,22,67.000002,85.9331,9.0529,0.5571,3.3426,0.1393,0.2786,0.6964
10180000619,2.5,22.000001,12.693,58.1475,1.3722,23.3276,0.3431,0.5146,3.6021
10180000629,42,78.999997,73.1917,13.6051,4.3054,5.6831,0.5741,0.1722,2.4684
10180000631,40.000001,75,70.7913,19.8088,2.2836,4.0361,0.7435,0.2124,2.1243
10180000633,2.5,22.000001,2.3649,91.0473,0.1689,4.3919,0.1689,0.1689,1.6892
10180000636,7.502825,47.000001,15.5556,75.4248,0.1307,2.7451,0.5229,0.5229,5.098
10180001374,51.999999,91.999999,41.2658,38.7342,4.3038,8.8608,0.5063,0.5063,5.8228
10180001651,7.502959,36.999999,18.0739,64.3799,2.2427,7.9156,1.3193,0.3958,5.6728
10183001751,12,52,77.5056,12.2494,0,4.2316,4.4543,0,1.559
10186000673,27,77,64.7226,30.2987,1.138,1.5647,0.4267,0.4267,1.4225
10189000678,22,66.999998,75,19.1388,0.5981,3.3493,0,0,1.9139
10192000469,11,55,34.2395,59.9559,0.5878,3.8942,0.147,0,1.1756
10192000698,22,81.999999,98.3271,0.3717,0.1859,0.5576,0.3717,0,0.1859
10192000702,2.502488,27,1.6548,95.7447,0,2.2459,0,0,0.3546
10192000706,17,62.000001,71.8663,24.7911,0.65,2.1356,0,0,0.5571
10192000717,17,52.000001,49.3519,44.2593,0.2778,4.9074,0.1852,0,1.0185
10192000725,7.5,46.999999,45.9621,45.3639,0.2991,7.1785,0.0997,0,1.0967
10192000728,27,66.999999,90.9686,7.0681,0.2618,0.9162,0.3927,0,0.3927
10192000734,7.5,46.999999,47.2325,39.0221,0,13.3764,0,0,0.369
10192000737,7.496183,56.999999,22.5191,75.7634,0.1908,1.3359,0,0,0.1908
10192000744,29.999999,65.000002,28.9941,60.2811,2.3669,6.9527,0.074,0,1.3314
10192001752,2.497608,27,10.9091,86.4115,0.1914,1.9139,0.0957,0,0.4785
10198000759,7.508197,44.491525,9.3496,89.0244,0,0.813,0,0,0.813
10201000764,31.999999,71.999999,93.0263,2.7632,1.1842,2.5,0.1316,0,0.3947
10204000776,10,49.499999,18.5185,71.9577,0.5291,3.1746,4.2328,0,1.5873
10204000780,12,56.999999,72.4706,1.6471,0.4706,1.6471,22.1176,0.2353,1.4118
10204000783,12.000001,57,81.1321,4.8742,0.6289,1.7296,11.1635,0,0.4717
10204001546,12,56.999999,79.5148,14.2857,0,2.6954,3.2345,0,0.2695
10207000790,21.999999,56.999999,72.8058,24.1727,0.4317,1.1511,0.5755,0,0.8633
10207000791,21.999999,62,79.5987,18.3946,0.3344,1.1706,0.3344,0,0.1672
10207000792,5,15,6.4378,84.5494,0,8.5837,0,0,0.4292
10207000795,17,51.000002,71.8794,22.9313,0.8415,2.7349,0.3506,0,1.2623
10213000813,5,44.512195,1.1364,96.5909,0.5682,1.1364,0,0,0.5682
10216000815,5,44.500001,1.1407,98.8593,0,0,0,0,0
10216000817,5,34.499999,0.4098,99.5902,0,0,0,0,0
10219001811,2.5,36.999999,0.1712,99.6575,0,0,0,0,0.1712
10222000556,27,72.000002,73.9583,13.125,0.4167,1.6667,10.2083,0,0.625
10222000836,21,68.000001,73.962,15.2709,1.126,2.4631,5.9817,0.0704,1.126
10222000843,16.999999,51.999999,83.1579,4.7368,0.2632,2.1053,8.9474,0,0.7895
10222000848,30.999999,70.000001,57.6694,31.8699,2.3306,3.0352,3.6856,0.1626,1.2466
10222001683,27.999999,71.000001,65.742,19.9029,1.5257,2.982,7.8363,0.1387,1.8724
10231000863,24.499999,64.500003,83.2031,10.9375,0.7813,1.5625,0,0,3.5156
10231000866,24.515152,64.515154,97.6077,0.4785,0,1.4354,0,0,0.4785
10231000868,22,66.999999,86.7347,6.3265,0.8163,4.6939,0.2041,0.2041,1.0204
10231000869,5,54.500002,99.095,0,0,0,0.4525,0,0.4525
10235000891,2.5,27,1.3966,98.324,0,0.2793,0,0,0
10237000898,7.5,32,1.9355,95.6129,0.129,1.2903,0,0,1.0323
10237000899,20,63.999999,60.3442,31.388,2.6188,3.4792,0.5612,0.0374,1.5713
10237000900,2.502618,22,1.4478,97.8283,0,0.3102,0.1034,0,0.3102
10237000906,17,51.999998,55.6373,23.2843,0.1225,1.1029,18.5049,0.1225,1.2255
10237000912,33,57.000002,27.3802,58.503,6.4347,5.4498,0.1313,0.2626,1.8385
10237000934,15,56.999998,79.8036,14.7733,0.9818,2.4778,0.935,0,1.0285
10237000942,13,50,19.9822,73.8011,1.8206,2.3535,0.1776,0,1.865
10237000962,7.502392,31.999999,0.1083,99.0249,0,0.1083,0,0,0.7584
10237000964,2.503496,22,2.5066,96.7018,0.1319,0.1319,0,0,0.5277
10237000969,2.495868,22.000001,0.6711,98.3221,0,0.3356,0.3356,0,0.3356
10237000989,15,58.000001,75.8185,11.4877,7.1223,3.1591,0.6318,0.0574,1.7231
10237001688,13.000001,50,67.4939,23.8499,2.5424,3.3898,0.8475,0.7869,1.0896
10240000973,7.5,42,16.11,83.3006,0.1965,0,0,0,0.3929
10243000504,37,92.000002,25.1509,62.3742,7.6459,3.0181,0,0,1.8109
10243001015,2.5,31.999999,1.6654,95.5337,0.1514,2.3467,0.0757,0,0.2271
10243001024,0.498994,26.000001,1.7387,92.002,0.7452,4.918,0.149,0,0.4471
10243001035,3,34.000001,8.1098,82.6309,1.0217,6.8327,0.2554,0,1.1494
10243001036,2.502326,27,0.3538,99.0566,0,0.3538,0,0,0.2358
10243001417,92,97.495869,43.6475,27.0492,24.5902,0.8197,0,0,3.8934
10243001457,26.999999,92.000004,30.2817,59.6831,6.162,1.2324,0,0.1761,2.4648
10243002203,2.506667,17,12.7358,84.9057,0.9434,1.4151,0,0,0
10243002214,8,44,16.8058,74.0084,4.4885,3.1315,0.2088,0.1044,1.2526
10248001042,7.5,57.000001,92.1114,2.0882,0,3.0162,2.7842,0,0
10248001048,32.000001,76.999999,95.9368,1.8059,0.6772,1.1287,0.4515,0,0
10248001052,16.999999,57.000002,69.0667,7.2,0.2667,22.9333,0.5333,0,0
10248001696,16.999999,62.000001,92.4468,2.234,0,3.2979,1.0638,0,0.9574
10249001056,83.000003,94.999998,96.6134,0.5644,0.8467,1.5052,0.1881,0,0.2822
10252001062,47,77,76.4509,18.192,2.1205,3.0134,0.1116,0,0.1116
10255001064,31.999999,71.999997,76.247,3.8005,0.7126,18.7648,0,0.2375,0.2375
10258001070,12.000001,46.999998,31.7131,60.9562,1.8327,4.7809,0.0797,0,0.6375
10261001073,17,56.999999,74.5205,22.7397,0.8219,0.8219,0,0.274,0.8219
10263501075,28.000001,70,65.2666,25.3635,1.0501,6.3813,0.0808,0.1616,1.6963
10264001080,22,56.999999,49.1429,47,0.5714,1.4286,0.4286,0,1.4286
10265001573,17,66.999999,82.7763,13.9674,0.5998,1.9709,0.0857,0,0.5998
10267001577,5,44.489361,0,99.1892,0,0.2703,0,0,0.5405
10267001735,5,24.500001,1.0499,98.1627,0,0.2625,0,0,0.5249
10270001088,17,49,27.38,66.0897,0.1574,4.5633,0.1574,0.1574,1.4949
10273001098,2.5,37,0.6711,98.9933,0,0,0,0,0.3356
10273001102,5,34.490196,30.662,67.9443,0.3484,0,0,0,1.0453
10273001104,12,77,66.5347,29.901,1.1881,1.9802,0,0,0.396
10276001108,22,77,80,15.4286,0.5714,2.5714,0.5714,0,0.8571
10279001112,12,47,34.6154,60.2564,0,2.3504,1.2821,0,1.4957
10279001114,12,47,57.4786,39.7436,0,0.641,0.4274,0,1.7094
10282001119,7.5,42,68.0272,22.2222,0.4535,8.6168,0.2268,0,0.4535
10285001126,16.999999,57.000002,57.3333,40.6667,0.6667,0.6667,0.2222,0.2222,0.2222
10288001802,12,47,46.6486,43.9312,1.087,3.5326,0.0906,0.5435,4.1667
10291001142,12,47.000002,56.6952,7.5499,0.4274,34.3305,0.1425,0,0.8547
10294001147,31.999999,62.000002,85.0765,8.0357,1.4031,5.102,0.1276,0,0.2551
10297001160,2.497817,27,0.3304,99.1189,0.3304,0,0,0,0.2203
10300001164,17,46.999998,52.8662,43.3121,0,1.5924,0,0,2.2293
10303001170,22,66.999999,56.3235,37.9412,1.0294,3.8235,0,0,0.8824
10303001171,37,81.999999,83.7585,10.7143,1.1054,2.9762,0.4252,0,1.0204
10303001174,27,52,83.5148,11.042,0.1555,4.0435,0.1555,0,1.0886
10303001177,12,47,59.375,23.4375,0.7813,14.3229,0,0,2.0833
10303001189,48.999998,79.999997,82.8326,8.5837,3.9853,3.924,0,0.0613,0.6131
10303002191,32.000001,81.999998,78.2609,13.7198,1.256,4.7343,0.6763,0,1.3527
10306201362,12,47.000001,80.6977,10,0.4651,7.2093,0,0,1.6279
10306201367,17,57,79.0017,16.8675,1.2048,1.3769,0.3442,0,1.2048
10306201377,32,72.000002,90.2222,7.1111,0,1.3333,0.2963,0,1.037
10306201591,22,57.000002,82.7273,11.0606,1.0606,3.1818,0.1515,0,1.8182
10309002201,2.504348,36.999999,0,99.4941,0.1686,0,0.1686,0,0.1686
10312001200,17.000001,72.000003,61.2676,35.9155,0.4225,1.4085,0.1408,0,0.8451
10315001207,2.496,32,32.4185,66.2093,0.1715,1.2007,0,0,0
10318001210,7.5,41.999999,69.8381,27.7328,0.2024,1.417,0,0,0.8097
10318001213,2.504065,47.000001,39.1481,58.4178,0.2028,1.0142,0,0,1.217
10318001214,17,52,64.4101,32.3017,0.3868,1.5474,0,0,1.354
10318001215,5,34.484849,7.377,89.3443,0.4098,0,0,1.2295,1.6393
10318001220,7.503649,47,71.7054,25,0,1.5504,0.3876,0,1.3566
10321001229,2.495495,37,47.8458,50.1134,0,1.1338,0.2268,0,0.6803
10324001238,17,56.999999,72.3827,25.2708,1.444,0.5415,0,0,0.361
10327001240,2.493506,22.000001,8,75.4,0.4,15.6,0,0,0.6
10330001248,12,47.000001,54.3388,43.8017,1.4463,0.2066,0,0,0.2066
10333001602,12,47.000001,36.4393,59.401,1.9967,1.6639,0,0,0.4992
10336001608,2.5,22.000001,1.0145,98.2609,0,0.5797,0,0,0.1449
10336002101,7.5,36.999999,11.9266,82.5688,0.5734,4.5872,0,0,0.344
10336002102,26,57.000001,36.378,58.0315,2.5197,2.6772,0.1575,0.0787,0.1575
10339000052,18.000001,60.000002,51.9817,43.5213,1.4482,2.1341,0.2287,0.2287,0.4573
10339001274,12,56.999999,87.5764,9.9796,0.3055,1.1202,0.5092,0,0.5092
10339001282,2.5,36.999998,40.8867,52.4631,0.2463,5.665,0.2463,0,0.4926
10339001287,17,67.000002,94.3107,3.0635,0.6565,1.0941,0.2188,0,0.6565
10339001291,24,63,55.7344,36.4185,0.8048,6.3716,0.1341,0,0.5366
10339002153,12,51.999998,75.2399,19.5777,0.1919,4.0307,0,0.7678,0.1919
10342001297,12,72.000003,72.6141,25.3112,0.4149,1.0373,0,0,0.6224
10343001304,63,88,84.1719,7.3899,4.979,2.4109,0.1572,0.1048,0.7862
10345000135,2.494845,42,94.6701,3.2995,0,0.7614,0.2538,0,1.0152
10345001308,7.5,47,88.806,8.7687,0,1.4925,0,0,0.9328
10345001310,12,51.999999,98.6817,0,0,0.7533,0.1883,0,0.3766
10345001311,2.495868,42,84.5401,13.5029,0.3914,0.9785,0,0,0.5871
10345001320,12,46.999999,93.7656,3.99,0,0,0,0,2.2444
10351001780,2.5,26.999999,0.1852,99.6296,0,0,0,0,0.1852
10354001355,27,72.000002,95.4545,2.5253,0.2525,0.7576,0,0,1.0101
10358001356,15,74.499997,97.8852,0,0,1.5106,0.6042,0,0
10358001357,12,72.000001,96.8531,0.6993,0,1.049,0.3497,0.3497,0.6993
10358001359,15,54.487179,97.3545,0,0,2.6455,0,0,0
10358001360,15,54.499999,98.4962,0.3759,0,1.1278,0,0,0
20000100208,17,17,11.7764,0.5988,0.998,1.5968,84.6307,0,0.3992
20000600558,27,27,10.4513,0.4751,1.1876,0,84.7981,0.4751,2.6128
20003000020,10,10,27.1186,0,1.6949,3.3898,66.1017,0,1.6949
20006000029,24.487805,24.487805,52.7273,0.6061,13.3333,7.8788,12.1212,8.4848,4.8485
20007000039,24.511111,34.511111,45,0,1.4286,0.7143,42.8571,4.2857,5.7143
20009000038,24.48718,44.512822,64.1975,1.2346,2.4691,1.2346,29.6296,0,1.2346
20010000630,37.000002,42.000002,82.2857,5.1429,1.1429,7.4286,0.5714,0.5714,2.8571
20013000252,7.5,12,9.3023,0,0,0,88.3721,0,2.3256
20013000635,30.000001,75,27.2727,0,0,0,70.4545,2.2727,0
20015000047,32,40.999998,53.3981,0.4854,12.2977,3.3981,25.2427,2.7508,2.4272
20018000057,20.000001,17,23.8766,10.9993,17.9074,11.1335,10.4628,9.7921,15.8283
20018000069,33.000001,37,71.8779,1.4801,3.6078,7.5856,4.9029,0.7401,9.8057
20018000073,28,32.000001,48.9676,4.2478,11.4454,9.3805,8.4366,3.7758,13.7463
20018000075,20,24,22.5926,9.9537,20.8333,13.0556,11.1574,8.9815,13.4259
20018000115,47.000001,66.999999,70.2128,2.8369,6.7376,5.3191,2.4823,0,12.4113
20018000120,24,30.000001,36.9668,7.3723,13.7967,14.9026,8.7941,7.1617,11.0058
20018000454,37.000001,44.999999,65.7895,1.7313,7.8947,8.5873,6.2327,0.6925,9.072
20018000458,40.000001,44.999999,67.9904,7.5812,3.2491,10.2286,1.9254,0.722,8.3032
20018000531,27,31,46.2712,5.3107,12.4294,11.0734,8.3051,2.3164,14.2938
20021000133,41.000002,38,54.0582,1.3783,9.8009,6.8913,20.2144,2.6034,5.0536
20021000737,29.000001,37.000002,55.3254,2.071,9.3195,5.6213,17.6036,2.5148,7.5444
20024000143,27.000001,37,52.3256,2.0349,12.7907,3.7791,22.6744,1.4535,4.9419
20027000639,24.485713,34.485713,79.0698,0,4.6512,0,13.9535,0,2.3256
20030000641,10,10,13.4615,3.8462,1.9231,3.8462,67.3077,0,9.6154
20039000158,31.999999,52.000001,80.203,0.2538,2.0305,5.8376,5.3299,0.5076,5.8376
20039000537,27.000001,36.999999,73.0539,0.3992,1.7964,5.5888,10.978,1.1976,6.986
20039000540,21.999999,42.000001,68.8172,0.5376,1.0753,5.3763,12.9032,0,11.2903
20039000542,17,32.000001,79.8658,0,1.0067,4.8658,9.0604,0.5034,4.698
20039000735,10,49.5,84.0909,0,0,2.2727,7.9545,0,5.6818
20048000185,23.000001,40.999998,37.3793,0.2759,34.069,9.3793,15.8621,1.1034,1.931
20051000227,23.999999,36.000001,75.6863,2.3529,3.6601,2.0915,15.2941,0.915,0
20051000232,32.000001,51.999999,75.5682,2.2727,1.1364,0,20.4545,0.5682,0
20051000237,23.999999,25.999999,69.141,2.3353,3.4195,4.4204,19.3495,1.3344,0
20051000586,12,22,69.8701,0.7792,3.6364,3.8961,18.961,2.8571,0
20051000711,19,35.999999,73.2919,2.307,3.9929,4.4366,14.9068,1.0648,0
20052500648,15,15,1.1628,0,0,0,98.8372,0,0
20057000568,12,22,11.7155,0.8368,0.8368,0.8368,66.9456,0,18.8285
20060000260,27,46.999999,66.4789,7.6056,3.3803,8.4507,2.2535,1.4085,10.4225
20060000270,26.000001,29.999999,50.1435,11.866,3.7321,10.5263,10.5263,2.3923,10.8134
20060000273,12,30.000001,69.7368,1.8421,2.1053,5,9.0789,0.5263,11.7105
20060000281,31.999999,42.999999,63,4.2,3.1,6,10.8,0.4,12.5
20060000462,15,24.5,65.285,4.1451,0.5181,6.7358,15.544,0,7.772
20060000464,15,15,21.0191,5.7325,0,7.0064,55.414,0,10.828
20061000286,22,16.999999,7.7586,0.431,12.069,2.1552,57.3276,6.4655,13.7931
20066000570,42,36.999999,68.5315,1.3986,3.4965,6.2937,17.4825,2.0979,0.6993
20072000661,44.499999,44.499999,22.2222,0,47.0899,10.0529,19.0476,1.5873,0
20076000663,25,25,9.0909,0,0,0,90.9091,0,0
20076000665,10,10,0,0,0,0,100,0,0
20078000370,27.000001,46.999998,80.1205,0,0,4.2169,9.0361,0,6.6265
20081000576,24.500001,34.5,57.4713,4.5977,1.1494,1.1494,19.5402,0,16.092
40000101204,49.000002,46,88.7324,1.0563,2.4061,6.5141,0.2934,0.3521,0.6455
40000301458,27,27,68.3562,0.6849,0,27.5342,1.5068,0.411,1.5068
40001600476,29.999999,29.999999,60.2041,6.1224,2.0408,31.6327,0,0,0
40001600481,10,25,0,0,0,100,0,0,0
