school_id,pct_proficient_math,pct_proficient_reading,pct_white,pct_black,pct_asian,pct_hispanic,pct_amerindian,pct_nativehawaii,pct_tworaces
370053003083,60.000002,69.000001,62.6522,21.9215,4.6685,6.0893,0.4736,0.2706,3.9242
370053003159,74.508774,84.491228,50.0,22.4138,3.8793,17.6724,0.0,0.0,6.0345
370058000231,32.0,47.0,75.2427,13.4709,1.335,5.3398,0.0,0.0,4.6117
370058000239,50.0,45.999999,91.1001,0.6799,0.6799,5.1916,0.309,0.0,2.0396
370058000241,27.0,41.999999,73.1111,9.5556,0.3333,12.3333,0.0,0.0,4.6667
370058002435,64.500001,74.500001,87.5,2.5,0.8333,7.0833,0.4167,0.0,1.6667
370058002880,76.999999,81.999998,82.5974,3.6364,1.0390000000000001,9.8701,0.2597,0.0,2.5974
370060000246,47.000001,61.999998,77.3913,14.7826,1.7391,1.7391,0.6522,0.0,3.6957
370060002911,44.51515,64.499998,83.3333,10.2564,1.9231,1.2821,0.0,0.0,3.2051
370063000259,67.0,67.000001,74.7325,8.3951,1.8107,9.465,0.3292,0.1646,5.1029
370063002369,72.000001,72.000003,86.8363,2.4336,0.7743,4.8673,0.885,0.5531,3.6504
370066000264,17.0,31.999999,52.457,37.9607,0.2457,5.6511,0.1229,0.0,3.5627
370069000274,51.999999,51.999998,86.5826,2.6376,2.2936,4.3578,0.5734,0.2294,3.3257
370069000277,32.0,47.000001,64.4231,6.3034,10.5769,14.2094,0.5342,0.0,3.9530000000000003
370069000282,57.000001,56.999998,80.1951,2.8293,7.122000000000001,4.7805,0.2927,0.0,4.7805
370069000285,42.0,52.0,72.1779,6.2714,7.1836,8.5519,0.0,0.0,5.8153
370069000290,46.999998,62.0,63.9618,6.6826,3.8982,21.956999999999997,0.0796,0.0,3.4208
370069002753,87.000003,81.999996,55.4348,4.6196,18.4783,19.0217,0.0,0.0,2.4457
370072000295,66.999999,78.999997,55.1077,11.6053,11.7443,14.385,0.6254,0.0695,6.4628
370072001942,67.000002,84.999998,52.2325,11.1977,18.1432,11.2686,0.4252,0.0709,6.6619
370072002823,62.000001,82.000002,60.4848,10.1818,8.3636,11.5152,0.3636,0.0,9.0909
370075000306,61.999999,61.999997,76.7327,10.8911,0.7426,8.9109,0.0,0.0,2.7228
370075000311,47.000001,46.999998,27.8431,15.6863,0.6536,53.0719,0.0,0.0,2.7451
370075000313,52.0,60.000002,66.0436,15.4206,1.0903,13.3956,0.3894,0.0,3.6604
370078000318,41.999999,52.000002,93.0403,0.0,0.7326,3.2967,1.0989,0.0,1.8315
370078000323,47.000001,62.000001,89.5323,2.8953,1.3363,3.5635,1.7817,0.0,0.8909
370078002626,24.490195999999997,54.509432999999994,96.0591,0.0,0.0,2.4631,0.0,0.0,1.4778
370078002892,54.500002,74.485713,91.6667,0.7576,0.7576,0.7576,2.2727,0.0,3.7879
370084000330,31.999999,42.0,45.827,45.22,1.0622,4.7041,0.3035,0.0,2.8832
370087000333,46.999999,62.0,92.1671,0.7833,0.5222,5.483,0.0,0.2611,0.7833
370090000336,31.999999,47.000001,74.3542,17.0664,0.2768,4.7048,0.0923,0.0,3.5055
370090000340,48.0,51.000001,70.3175,22.381,0.0794,3.0952,0.0794,0.0,4.0476
370090002714,54.999998,58.999998,71.1478,19.6541,1.8082,2.3585,0.3145,0.0,4.717
370090002720,31.999999,47.000001,39.6864,49.5778,1.3269,3.7394,0.0,0.0,5.6695
370090003030,54.500001,74.499999,60.9865,23.3184,3.139,8.5202,0.0,0.0,4.0359
370093000353,41.999998,46.999999,33.0189,40.0943,0.9434,18.1604,3.6557,0.0,4.1274
370096000145,27.0,37.0,30.3226,39.3548,0.0,6.0215,22.1505,0.0,2.1505
370096000237,37.000002,37.0,69.8089,20.1274,0.1274,8.1529,0.7643,0.0,1.0191
370096000373,26.999999,42.0,49.2473,43.6559,0.0,3.8710000000000004,1.9355,0.0,1.2903
370096002902,36.999999,66.999998,62.2302,21.223000000000003,0.0,12.2302,2.8777,0.0,1.4388
370108000449,31.999999,42.0,76.4403,8.0247,0.2058,4.5267,0.2058,0.2058,10.3909
370108003037,46.999998,71.999998,81.3953,2.7132,0.3876,5.0388,0.3876,0.0,10.0775
370111000457,52.0,52.000001,75.1073,6.2232,0.6438,14.3777,0.2146,0.0,3.4335
370111002724,62.000001,67.000001,88.8476,0.4957,0.9913,6.8154,0.3717,0.1239,2.3544
370114000459,27.000001,52.000001,88.0289,3.7152,0.9288,5.16,0.3096,0.0,1.8576
370114000467,42.000002,42.000002,88.309,2.1921,0.4175,6.8894,0.3132,0.0,1.8789
370114000471,40.0,58.999999,80.6375,4.8606,1.8327,10.3586,0.5578,0.0,1.7530000000000001
370114000475,54.000001,61.0,87.3933,4.5305,1.1819,4.5305,0.2626,0.0657,2.0355
